flow_id,time_offset,src_port,dst_port,protocol,packet_size,packet_rate,byte_rate,flow_duration,total_packets,total_bytes,tcp_flags_syn,tcp_flags_ack,tcp_flags_fin,tcp_flags_rst,tcp_flags_psh,icmp_type,connection_state,service,entropy
flow_000000,0.0,26407,21,6,522.7081612701393,11.341743051009804,4878.947780195925,25.87099216724307,120.08154427777552,54273.58347366289,1,1,0,0,0,0.0,3,1,6.897519089293563
flow_000001,1.0,52320,21,17,806.750136662213,8.467339163976982,3047.984018207741,45.24917838642037,140.13699024715112,5000.0,0,1,0,0,0,0.0,2,3,7.2733765391201155
flow_000002,2.0,50384,3306,6,405.959282368308,10.559473636881162,6658.956879570631,32.987853116391285,89.47614525946997,23399.929093948136,0,1,1,0,0,0.0,1,3,7.60740147195304
flow_000003,3.0,54135,443,17,474.30402870902657,7.508512807482631,4499.379526417547,15.829391959216805,141.84757406113073,39809.44635611976,0,0,0,0,1,0.0,3,3,7.281095881299253
flow_000004,4.0,16360,3306,17,597.4786061170443,8.729236365937801,5387.173796503278,40.92236683879941,78.22278918972981,36314.10930090546,1,0,0,0,1,0.0,1,4,6.694433970925801
flow_000005,5.0,17289,21,17,447.4695362138189,11.071295812221416,4102.435648910467,31.09592658815508,102.09126226313568,61376.36383219335,0,1,0,0,0,0.0,3,2,6.824504210865701
flow_000006,6.0,55720,443,17,424.2535804268204,4.550010003247135,7587.744983379502,38.90320161649477,48.189013375415975,54548.02107444588,0,1,0,0,0,0.0,2,1,7.611642263390556
flow_000007,7.0,50219,22,17,411.94101353102303,15.188619323044438,6848.983975925137,45.8355102363803,43.98221062513129,79010.95160640194,1,0,0,0,0,0.0,2,2,7.0776060406845325
flow_000008,8.0,49623,443,6,534.9470382433863,5.99748912793768,5087.526440677093,20.22400939193487,53.3987514950574,57699.962770024096,1,1,0,1,1,0.0,2,3,6.898137812870004
flow_000009,9.0,55017,21,17,473.6464335666485,15.666145925865594,3163.7088249838835,45.83233396040166,142.56200738703225,40248.78105072871,0,1,0,0,0,0.0,2,4,7.1918049894509375
flow_000010,10.0,14940,25,17,602.3719956122846,7.483291801482037,6115.927869585137,29.257990288900217,76.73232965688938,68350.19822705122,0,1,0,0,0,0.0,1,3,6.357885962350023
flow_000011,11.0,11399,443,17,553.6187210408452,7.453655993875961,6624.463543796159,25.86080116632059,76.80847148074125,43054.04797814698,1,1,0,0,0,0.0,3,2,6.881623579244773
flow_000012,12.0,61091,21,6,64.0,8.807199693189494,3609.029050828524,31.54663275178364,112.2474863424311,42192.67701606316,0,1,0,0,1,0.0,2,3,6.960732151508058
flow_000013,13.0,60343,21,17,237.2710138458097,8.681730590152599,4784.908971771743,18.074993204136614,77.6933757503692,50031.84421187654,0,0,0,0,1,0.0,2,0,6.952558509992389
flow_000014,14.0,13197,25,17,424.88559274458646,8.184966040736972,5115.2711991825645,29.80071663938436,136.14970774642907,74287.88246832052,0,1,0,0,0,0.0,1,1,6.802866240269985
flow_000015,15.0,6684,80,6,647.0003883959268,8.88829111423736,6630.466236889281,27.57308095461286,155.9093454912097,65765.76019924298,0,1,0,0,1,0.0,1,2,6.845599840923295
flow_000016,16.0,45958,21,6,402.2482339829777,10.275145424668576,4772.982774876012,20.618487717227563,33.35011286042517,65298.19758444464,0,1,0,0,1,0.0,2,0,6.943016043882885
flow_000017,17.0,8920,22,6,556.1886727335828,7.307739267327501,6443.064683229537,23.53608396821872,115.60784955713864,79407.68953537874,0,1,1,0,0,0.0,1,3,7.730138876157395
flow_000018,18.0,59305,3306,6,589.7743603592921,12.522141696177409,3840.655549975995,41.38120300585986,38.18553390238342,64942.67999796659,0,1,1,0,1,0.0,1,1,5.898452266713108
flow_000019,19.0,36381,25,6,581.0399387417679,14.236655304438614,3416.858322833852,28.22322185518861,59.19613522132068,31573.192821495068,0,1,0,0,1,0.0,2,1,7.34948642873089
flow_000020,20.0,8439,80,6,417.8863580109326,4.165880299855944,7747.281712360847,20.192693319189864,114.32943945671477,58074.84212795753,0,1,0,0,0,0.0,2,1,6.956617365452096
flow_000021,21.0,21723,25,17,327.7868736058936,15.566163200787834,3031.3370006593686,34.48159359776942,71.68906992063769,74347.37245107215,0,0,0,0,0,0.0,2,4,6.969099263577393
flow_000022,22.0,36809,3306,6,303.16634208476444,12.317619428207518,3873.149495475481,37.66654263550416,107.8276077013283,27226.62386549806,0,1,0,0,0,0.0,2,1,6.796902471553531
flow_000023,23.0,42990,443,17,945.6402805591512,10.772682014597873,6177.4293858793335,29.97998535557518,100.93181417077412,49769.44730139903,0,0,0,0,1,0.0,3,0,7.250903906954203
flow_000024,24.0,11822,21,17,568.3139445796187,8.277305418648975,4204.020174120541,17.658733150579305,50.55809341567019,33982.2294294994,0,1,0,0,0,0.0,3,2,7.475103515397215
flow_000025,25.0,53921,21,6,776.0874365517835,10.49984871585997,4164.03433608122,4.534915934002228,119.72238619501988,51927.04828137889,0,1,0,0,0,0.0,3,0,6.051901526974332
flow_000026,26.0,19319,25,6,375.0334607286762,12.69235904473826,4703.717442088835,20.991557113627053,108.96992974683616,67028.5336203329,0,1,0,0,0,0.0,1,3,8.0
flow_000027,27.0,6589,443,6,687.2477665033628,17.829740823012575,1766.0378325628049,40.54258393607595,101.1648006330686,70141.04497919795,0,0,0,0,0,0.0,1,4,7.072060849704467
flow_000028,28.0,39055,3306,17,428.47839698820223,16.575800767888357,6680.897694889427,39.62843395899128,80.55851434347744,47237.19798575399,0,1,0,1,1,0.0,1,4,7.054843025300767
flow_000029,29.0,61175,25,17,495.6577335821954,5.414141373696597,5263.826386448953,22.039529544713517,111.69009810536052,59920.81764219087,0,1,0,0,0,0.0,3,3,6.302892043880567
flow_000030,30.0,5148,22,17,457.045432082901,9.376536966431026,3782.839263178596,27.64081769129632,61.18315534587409,27439.051188463152,0,1,1,0,1,0.0,1,2,6.71449848756649
flow_000031,31.0,26361,21,17,368.08459238654194,10.232572834317928,2425.544721779887,36.97802783330648,69.75917789351823,23773.222641950942,0,0,0,0,1,0.0,3,4,7.679533475212481
flow_000032,32.0,21624,21,17,370.3646475882901,14.030666817590628,2951.964828633985,28.615470427439277,109.62783217016104,66793.93004858366,0,1,0,0,1,0.0,3,3,7.034338295883227
flow_000033,33.0,9230,22,6,494.13390460830686,9.74843459191885,2608.54576625535,39.3632006173264,130.90456492650705,5000.0,0,0,0,0,1,0.0,3,3,7.207878991240195
flow_000034,34.0,11483,80,6,411.9380295451304,7.734252529180786,5340.890956212894,29.027747427906828,85.68608854102659,39690.111479117695,1,0,0,0,0,0.0,3,3,6.769404185293936
flow_000035,35.0,13618,3306,17,519.0080348513337,10.161366717603926,5355.863098408879,34.81597654944425,113.7103271308331,60153.60376467111,0,1,0,0,1,0.0,1,3,7.985383652539504
flow_000036,36.0,22327,21,6,374.3256031772816,8.843995389810388,5918.238052544655,26.77222896583194,106.148745465018,53309.32178770785,0,1,0,0,0,0.0,2,1,6.923369525863694
flow_000037,37.0,21975,3306,6,606.1191331532743,12.959540746384176,6098.880406327412,22.160742056277456,112.42913735363216,7456.564228114716,0,1,0,0,0,0.0,1,2,7.56525543423186
flow_000038,38.0,35497,25,17,431.00548729518977,17.16277509490848,5942.245820717584,41.65697510744605,79.24649888450388,57884.87174935425,0,1,0,0,1,0.0,1,3,6.92436466034143
flow_000039,39.0,25491,80,6,745.5400791318107,12.73167707760244,7306.763999237563,14.980313998799058,95.52258534482964,37080.66974690068,0,1,0,0,1,0.0,2,1,7.173768199555403
flow_000040,40.0,36526,80,17,492.40626204782495,12.852557846762052,6792.862186867066,24.003037872911257,98.8529606224686,51812.23206075707,0,1,1,0,0,0.0,3,1,7.176099808690864
flow_000041,41.0,45887,25,17,484.6727923655151,13.706764795631733,6437.591222653005,29.05656916850861,144.95162597053476,40640.00694097973,0,0,0,1,0,0.0,1,0,7.46228389112941
flow_000042,42.0,45684,3306,6,740.5302611912485,11.363622096529078,5355.169395089521,38.58659599769826,66.86511614009176,39617.187316012496,0,1,0,0,1,0.0,3,3,7.369385523474668
flow_000043,43.0,11612,22,17,425.7080323001934,8.80377004467155,6081.108264969544,21.21115425417301,57.88629444991469,23005.54607842237,0,1,0,0,0,0.0,3,1,6.762965471612876
flow_000044,44.0,5121,80,17,438.9641276247257,9.099345344954886,4384.092232181698,31.268440651857595,189.9816871712511,44614.57247964872,0,1,0,0,0,0.0,3,0,7.579519277667001
flow_000045,45.0,49005,21,6,394.8539302852728,13.288007546872407,4668.501086006047,16.134805101033653,109.2690924006214,68542.83150326648,0,0,0,0,1,0.0,1,0,6.504930747800669
flow_000046,46.0,34847,443,6,530.665056491419,10.866812647605268,7582.122161924966,34.403827220078625,116.45519912997028,43660.45906156117,0,1,0,0,1,0.0,2,3,6.408227374304477
flow_000047,47.0,38766,80,6,389.72295168388814,7.053169429906643,4164.327427680692,48.237137593863416,119.26502359921108,44342.14205530957,0,1,0,0,0,0.0,1,4,6.8542909904848175
flow_000048,48.0,35125,22,6,616.4997526107004,13.927366126758695,4053.92167988207,10.40431508282349,123.1565566696918,39432.3680206112,0,1,1,0,0,0.0,2,1,7.196700601375835
flow_000049,49.0,25385,25,17,493.01321804729,7.677654153614978,4456.890964478122,22.72613871817297,126.969969617105,30708.24025110628,0,1,0,0,0,0.0,2,4,6.488870883995835
flow_000050,50.0,39581,21,6,625.8335713891192,6.617854351213547,4176.0417656425625,38.36935660436133,123.29371681113328,35033.26301859278,0,1,0,0,1,0.0,2,0,6.961085013048649
flow_000051,51.0,37128,443,6,608.9277440281176,7.369313861716566,4303.1781135545925,59.43647693574264,133.8106071576016,53323.67712202593,0,1,0,0,0,0.0,1,4,6.307617770837048
flow_000052,52.0,11538,80,6,423.1276022665704,10.919159016578634,5363.447657249072,35.88064600980115,105.02173814923772,86888.70684631157,0,0,0,0,1,0.0,3,4,6.865219217261678
flow_000053,53.0,1669,22,17,389.4539975059132,12.91817251488511,5412.54945585394,22.70561943419607,132.16674193894477,64633.08452140358,0,0,0,0,0,0.0,2,3,7.485918396630952
flow_000054,54.0,17351,443,17,450.7459660885827,10.764100886035443,6366.6387884767855,28.514224221301266,156.7595941690888,59300.57504032272,0,0,0,0,0,0.0,3,0,6.578202972114172
flow_000055,55.0,28001,443,6,501.3302258955526,8.32942862478406,8282.115823365388,17.731466096369708,105.87747318161225,79872.44010105697,0,1,0,0,1,0.0,2,2,6.389166923782958
flow_000056,56.0,13753,21,17,550.1033015660435,7.576222740661135,4447.489513700382,38.051318603817975,114.4235652852563,57018.9251320873,0,1,0,0,0,0.0,1,1,7.189312420401163
flow_000057,57.0,3840,21,6,566.7697000481847,12.313361758825016,4901.656882795372,40.4610501714267,82.60568752053712,66119.41872498703,0,1,0,0,0,0.0,1,3,6.606204359537291
flow_000058,58.0,20876,80,17,495.2109670809049,9.721873379971376,2243.076245262618,44.0627971026536,95.05518923271474,53208.87455073501,1,1,0,0,0,0.0,1,3,8.0
flow_000059,59.0,52997,80,17,397.8230888399121,11.023013099779636,3061.5386130635097,26.69924272171688,110.58558818738685,56780.3347555175,0,0,0,0,0,0.0,3,2,7.095993612811414
flow_000060,60.0,42594,443,17,412.00639964035616,9.579188148708278,4780.683234727862,21.92474839628896,88.32298177382329,28872.40809295675,0,1,0,1,0,0.0,1,3,7.512313600948819
flow_000061,61.0,18588,22,6,577.7530568245146,10.898323159101688,5695.3734702861375,44.9496601045519,102.77436125323167,45350.44587041519,0,0,0,0,0,0.0,1,0,6.342662686401432
flow_000062,62.0,5313,443,6,402.4724832960685,11.170743784608089,5737.074164365744,43.80822593897887,110.23983948538952,41571.14468972653,1,1,0,0,0,0.0,3,3,7.22868433340845
flow_000063,63.0,41466,3306,17,584.0351727910669,17.276123729038538,5925.620339287377,20.121257327326862,145.61868245618967,40775.529858839305,0,1,0,0,1,0.0,2,3,6.4969527554367525
flow_000064,64.0,61513,22,17,588.9440783069203,11.207463518169757,6886.199910984255,26.244351015929904,74.08622502250196,39895.104154861445,0,1,0,0,0,0.0,3,2,6.910445904461278
flow_000065,65.0,49438,21,6,730.0874883977867,8.83783156251314,7558.531716300111,37.8952217888008,112.60489157299072,71465.15742383683,0,0,0,0,0,0.0,2,1,6.623864631358814
flow_000066,66.0,57927,22,6,427.8719367056119,10.52683809120368,4634.905386484652,27.477638719348008,81.87506298296536,44471.87708890352,0,1,0,0,0,0.0,1,1,7.519852542340356
flow_000067,67.0,21928,22,17,451.2268957970648,7.151099257777187,3796.810806376682,30.316444153892643,122.98108942452518,47833.11661989657,1,1,1,0,1,0.0,2,4,7.160575806811811
flow_000068,68.0,64895,21,6,153.0953807220057,7.124719986588792,5982.331639720988,15.308960041489556,125.36498307926922,83971.10292400938,0,1,0,1,0,0.0,1,0,7.058705118475769
flow_000069,69.0,19238,25,6,358.5390687435897,13.749030557133803,6400.735843378449,18.77677979908123,150.32383816431036,61631.86972215696,0,1,0,0,1,0.0,1,2,7.68053093534905
flow_000070,70.0,10040,3306,17,356.58064656250434,10.91248088483005,5203.74737273233,29.08564078095242,87.22935792317773,50119.41023925715,1,1,0,1,0,0.0,1,1,7.007932710509078
flow_000071,71.0,46716,443,17,575.8507541651363,13.357025525465222,4731.506697783895,23.01223699309361,104.36678153917089,65875.8415937131,0,1,0,0,1,0.0,3,2,7.515193403624997
flow_000072,72.0,45723,80,6,771.1068353969083,5.125251972124758,4243.750765766893,18.519838267572545,124.12180212967546,39963.324431109766,0,1,1,0,0,0.0,3,4,7.900298139429716
flow_000073,73.0,19998,22,6,587.1136975963537,7.073414178595147,4936.646833789951,26.85855988381805,119.75910910793571,43630.11837928953,0,1,0,0,1,0.0,3,1,7.070074389460541
flow_000074,74.0,9228,80,17,648.618789523928,10.894684376611584,6035.102575675291,21.2245801066076,25.36602774132959,44575.06503565415,0,1,0,0,1,0.0,3,2,7.1297674315548445
flow_000075,75.0,23622,3306,17,393.3004694044876,7.52692104125695,3997.607121399375,30.28068276438343,79.37659982532706,53743.32584309681,0,1,0,0,0,0.0,3,0,7.477273305481812
flow_000076,76.0,36914,80,6,320.3038055281919,5.728081397142683,3798.56779178506,39.924946555454426,117.10349267466609,57000.70378835336,1,1,0,0,0,0.0,1,0,7.718377842769276
flow_000077,77.0,5696,443,17,463.6967838330595,6.763267709412234,5899.3897983517845,26.98734204116655,93.70612437287676,35761.78491529806,0,1,0,0,0,0.0,1,4,7.064102262313527
flow_000078,78.0,38444,25,17,406.43686373862784,9.036508487033926,3727.932957933353,25.739168712834825,124.34353454046094,56104.8295243625,0,1,0,0,0,0.0,1,1,6.681282889866048
flow_000079,79.0,50800,25,17,370.8364244127615,11.239305978312938,5226.745630056744,40.73698240667017,131.26222258155994,59066.80879836228,0,1,0,0,0,0.0,1,1,7.433283963995915
flow_000080,80.0,35819,3306,6,532.7391018848235,15.145476998472091,5147.317824036483,37.33523364827555,93.5952860386478,42984.50089395034,0,1,0,0,0,0.0,2,0,7.285836978937912
flow_000081,81.0,38452,3306,17,322.1119521378039,6.842221824568951,5000.616145063887,37.98007304956992,118.0246963097786,47517.08879903818,0,1,0,0,1,0.0,3,4,7.428477096966092
flow_000082,82.0,5560,25,6,623.9721027248993,6.997304178914565,4036.012861313997,4.792924272887436,143.68425712853406,32945.73591057291,1,1,1,0,0,0.0,2,3,7.349370753474417
flow_000083,83.0,10521,25,17,440.0838296493687,5.647186101142982,7600.858924394317,25.51694753875376,130.5551029055413,27366.284604881424,0,1,0,0,0,0.0,2,0,7.103383249822141
flow_000084,84.0,49773,21,17,493.2142304816927,11.719343666622226,5597.4964825294455,24.282600771106683,76.88058622593664,32793.17518305085,0,1,0,0,0,0.0,2,0,7.132296087697868
